id,nom,genre,freq
21008,vanilline,f,800
21009,autoclave,m,799
21010,cavet,m,799
21011,douglas,m,799
21012,décalcomanie,f,799
21013,défendu,m,799
21014,incrustation,f,799
21015,internationaliste,m,799
21016,lazariste,m,799
21017,moussem,m,799
21018,napolitain,m,799
21019,pantalonnade,f,799
21020,poulette,f,799
21021,radicule,f,799
21022,reconduit,m,799
21023,réprésentation,f,799
21024,samba,m,799
21025,soumet,f,799
21026,spectrophotométrie,f,799
21027,tambourinaire,m,799
21028,traitre,m,799
21029,ténia,m,799
21030,apex,m,798
21031,badigeonnage,m,798
21032,déportée,f,798
21033,moyens,m,798
21034,observatrice,f,798
21035,orbitale,f,798
21036,payant,m,798
21037,photocathode,f,798
21038,résultats,m,798
21039,surprend,f,798
21040,synopsis,f,798
21041,tallage,m,798
21042,trifonctionnalité,f,798
21043,valine,f,798
21044,vir,m,798
21045,vox,f,798
21046,éco,f,798
21047,béotien,m,797
21048,coseigneurie,f,797
21049,dissemblable,m,797
21050,dédition,f,797
21051,ectoplasme,m,797
21052,lumineux,m,797
21053,neurogenèse,f,797
21054,pinot,m,797
21055,reproducteur,m,797
21056,siglaison,f,797
21057,volt,m,797
21058,arriération,f,796
21059,arthroplastie,f,796
21060,bolchévisation,f,796
21061,ces,f,796
21062,cosmétique,m,796
21063,despence,f,796
21064,hectolitre,m,796
21065,inspiré,m,796
21066,nanoseconde,f,796
21067,partitionnement,m,796
21068,pe,m,796
21069,raja,m,796
21070,splénectomie,f,796
21071,tantra,m,796
21072,transmet,f,796
21073,vermiculite,f,796
21074,déposante,f,795
21075,frecuencia,f,795
21076,montaigne,f,795
21077,newsletter,f,795
21078,pensée,m,795
21079,roulier,m,795
21080,surcapitalisation,f,795
21081,unisson,m,795
21082,affidavit,m,794
21083,alcalose,f,794
21084,débudgétisation,f,794
21085,folk,m,794
21086,guardia,f,794
21087,phonéticien,m,794
21088,sistre,m,794
21089,socioéconomie,f,794
21090,sociétés,f,794
21091,vaporisateur,m,794
21092,volumes,m,794
21093,babalawo,m,793
21094,cancérologue,m,793
21095,cantonnade,f,793
21096,caroubier,m,793
21097,chastel,m,793
21098,clayonnage,m,793
21099,collaborationnisme,m,793
21100,encyclopédiste,m,793
21101,enrobé,m,793
21102,gestique,f,793
21103,inanimé,m,793
21104,interposition,f,793
21105,nescience,f,793
21106,textologie,f,793
21107,versificateur,m,793
21108,épicentre,m,793
21109,cathèdre,f,792
21110,mayor,m,792
21111,multitud,f,792
21112,nieve,f,792
21113,numéral,m,792
21114,permutabilité,f,792
21115,quinta,f,792
21116,sensación,f,792
21117,shako,m,792
21118,tensiomètre,m,792
21119,brûlement,m,791
21120,chloramphénicol,m,791
21121,feulement,m,791
21122,françois,m,791
21123,goyave,f,791
21124,intemporalité,f,791
21125,keffieh,m,791
21126,kwashiorkor,m,791
21127,perlite,f,791
21128,plenum,m,791
21129,précampagne,f,791
21130,quinzième,f,791
21131,recoupe,f,791
21132,time,m,791
21133,tueuse,f,791
21134,twist,m,791
21135,belgitude,f,790
21136,consanguin,m,790
21137,dc,f,790
21138,desordre,m,790
21139,fusilier,m,790
21140,laissait,f,790
21141,orange,m,790
21142,responsa,f,790
21143,algérien,m,789
21144,coaction,f,789
21145,collatéralité,f,789
21146,consilium,m,789
21147,couard,m,789
21148,draille,f,789
21149,entremetteuse,f,789
21150,fluoxétine,f,789
21151,gommier,m,789
21152,jugeant,f,789
21153,maquilleuse,f,789
21154,miséricordieux,m,789
21155,mythanalyse,f,789
21156,naïve,f,789
21157,persuade,m,789
21158,psallette,f,789
21159,psychohistoire,f,789
21160,radicale,f,789
21161,ramas,m,789
21162,scrutation,f,789
21163,stent,m,789
21164,sursalaire,m,789
21165,balancelle,f,788
21166,bursite,f,788
21167,contemple,m,788
21168,disquaire,m,788
21169,dièse,f,788
21170,doxorubicine,f,788
21171,entreposage,m,788
21172,far,m,788
21173,madera,f,788
21174,maltais,m,788
21175,milliardième,m,788
21176,mooré,m,788
21177,pidginisation,f,788
21178,sejour,m,788
21179,somali,m,788
21180,actuación,f,787
21181,audacieux,m,787
21182,cuire,f,787
21183,es,f,787
21184,mordu,m,787
21185,nais,f,787
21186,néphrectomie,f,787
21187,pourrons,m,787
21188,tech,f,787
21189,thématique,m,787
21190,têtière,f,787
21191,vidéosphère,f,787
21192,équilibriste,m,787
21193,antimilitarisme,m,786
21194,cd,m,786
21195,factieux,m,786
21196,inconstitutionnalité,f,786
21197,man,f,786
21198,milpa,f,786
21199,minis,m,786
21200,métarécit,m,786
21201,satirique,m,786
21202,surprix,m,786
21203,transfigure,f,786
21204,alpha,m,785
21205,ecchymose,f,785
21206,instalación,f,785
21207,pipeau,m,785
21208,programa,m,785
21209,provisionnement,m,785
21210,pâquerette,f,785
21211,rééquilibration,f,785
21212,significación,f,785
21213,sénatusconsulte,m,785
21214,électrophorèse,f,785
21215,colophane,f,784
21216,hormonothérapie,f,784
21217,israélite,m,784
21218,libertarisme,m,784
21219,person,f,784
21220,sprinter,m,784
21221,thune,f,784
21222,brainstorming,m,783
21223,caciquisme,m,783
21224,chairman,m,783
21225,complétant,m,783
21226,contrôlabilité,f,783
21227,coop,f,783
21228,paralyse,m,783
21229,pièces,f,783
21230,pénologie,f,783
21231,rectocolite,f,783
21232,reprivatisation,f,783
21233,stalinisation,f,783
21234,susnommé,m,783
21235,bobard,m,782
21236,cabriole,f,782
21237,comm,f,782
21238,connard,m,782
21239,contradictoire,f,782
21240,francs,m,782
21241,gondolier,m,782
21242,nuisibilité,f,782
21243,plongement,m,782
21244,postscriptum,m,782
21245,bimestriel,m,781
21246,carcinogenèse,f,781
21247,casuiste,m,781
21248,chapitres,m,781
21249,chloroplaste,m,781
21250,conçoivent,f,781
21251,lisant,f,781
21252,mieuxêtre,m,781
21253,musculeuse,f,781
21254,tortilla,f,781
21255,télémétrie,f,781
21256,artériopathie,f,780
21257,csce,f,780
21258,démolisseur,m,780
21259,fourragère,f,780
21260,germain,m,780
21261,gestionnaire,f,780
21262,hassid,m,780
21263,limonadier,m,780
21264,parlêtre,m,780
21265,pathétisme,m,780
21266,sémitique,m,780
21267,accordéoniste,m,779
21268,ashram,m,779
21269,ba,f,779
21270,creaciôn,f,779
21271,dirons,m,779
21272,intentionalité,f,779
21273,métallo,m,779
21274,piscina,f,779
21275,poltronnerie,f,779
21276,quai,f,779
21277,surfactant,m,779
21278,tambouille,f,779
21279,ars,m,778
21280,chrono,f,778
21281,créatif,m,778
21282,ire,f,778
21283,isba,f,778
21284,khi,m,778
21285,mirabelle,f,778
21286,motoneurone,m,778
21287,odorat,m,778
21288,rapière,f,778
21289,stylisticien,m,778
21290,affrètement,m,777
21291,bwiti,m,777
21292,etapa,f,777
21293,ferons,f,777
21294,fâcheux,m,777
21295,infirmation,f,777
21296,prestre,m,777
21297,pyromane,m,777
21298,remplaça,f,777
21299,technologisation,f,777
21300,amarre,f,776
21301,bossage,m,776
21302,debat,m,776
21303,determinación,f,776
21304,devint,m,776
21305,débriefing,m,776
21306,encomienda,f,776
21307,exclusive,f,776
21308,fecundidad,f,776
21309,foutoir,m,776
21310,khat,m,776
21311,moins,f,776
21312,passetemps,m,776
21313,rapporteuse,f,776
21314,rousseur,f,776
21315,somma,m,776
21316,urticaire,f,776
21317,voilage,m,776
21318,voisement,m,776
21319,amer,m,775
21320,cacherout,f,775
21321,calorimétrie,f,775
21322,connectif,m,775
21323,gallicisme,m,775
21324,larmoiement,m,775
21325,mitterrandisme,m,775
21326,neurochirurgien,m,775
21327,persistence,f,775
21328,trilogue,m,775
21329,arrièreplan,m,774
21330,avril,m,774
21331,fondamentalité,f,774
21332,gri,m,774
21333,haillon,m,774
21334,libanisation,f,774
21335,macroporosité,f,774
21336,portait,m,774
21337,sandre,m,774
21338,surtitre,m,774
21339,amistad,f,773
21340,arte,m,773
21341,biofeedback,m,773
21342,contract,m,773
21343,doucine,f,773
21344,engueulade,f,773
21345,incorrection,f,773
21346,piève,f,773
21347,relazioni,m,773
21348,zoologue,m,773
21349,aire,m,772
21350,chalcopyrite,f,772
21351,golpe,m,772
21352,géoïde,m,772
21353,junior,m,772
21354,lecture,m,772
21355,magistrate,f,772
21356,naven,m,772
21357,paradoxal,m,772
21358,plug,m,772
21359,resurgissement,m,772
21360,stérile,m,772
21361,templier,m,772
21362,thrène,m,772
21363,biotype,m,771
21364,béchamel,f,771
21365,dimérisation,f,771
21366,distinctivité,f,771
21367,décommunisation,f,771
21368,greffière,f,771
21369,imposte,f,771
21370,palefroi,m,771
21371,parebrise,m,771
21372,picador,m,771
21373,principe,f,771
21374,sangfroid,m,771
21375,scientia,f,771
21376,sección,f,771
21377,tantale,m,771
21378,ter,f,771
21379,zloty,m,771
21380,censitaire,m,770
21381,conjointe,f,770
21382,constation,f,770
21383,disfonctionnement,m,770
21384,dissout,f,770
21385,interpréteur,m,770
21386,laitage,m,770
21387,laïus,m,770
21388,papyrologie,f,770
21389,ragondin,m,770
21390,rocou,m,770
21391,sent,m,770
21392,allegro,m,769
21393,bull,m,769
21394,crève,f,769
21395,déneigement,m,769
21396,irrespect,m,769
21397,monoproduction,f,769
21398,oasis,m,769
21399,processus,f,769
21400,pédologue,m,769
21401,septénaire,m,769
21402,transmit,f,769
21403,troi,f,769
21404,trépassé,m,769
21405,épinette,f,769
21406,correspondant,f,768
21407,corticosurrénale,f,768
21408,délais,m,768
21409,frontalier,m,768
21410,heures,m,768
21411,lorrain,m,768
21412,mosaïste,m,768
21413,percevons,m,768
21414,propos,f,768
21415,raconteur,m,768
21416,richissime,f,768
21417,réentraînement,m,768
21418,sui,f,768
21419,coma,f,767
21420,conforte,f,767
21421,conqueste,f,767
21422,enrobage,m,767
21423,establishment,m,767
21424,muntu,m,767
21425,orang,m,767
21426,página,f,767
21427,reconstruit,f,767
21428,tamoxifène,m,767
21429,verrai,f,767
21430,virose,f,767
21431,éclatant,m,767
21432,ajusteur,m,766
21433,artéfact,m,766
21434,demonstration,f,766
21435,maghrébin,m,766
21436,menotte,f,766
21437,niño,m,766
21438,organizaciôn,f,766
21439,priai,f,766
21440,pénode,f,766
21441,redira,m,766
21442,sexennat,m,766
21443,tacot,m,766
21444,visages,m,766
21445,bandera,f,765
21446,breloque,f,765
21447,catéchisation,f,765
21448,clocharde,f,765
21449,damas,m,765
21450,joyeuse,f,765
21451,liste,m,765
21452,loess,m,765
21453,panama,m,765
21454,pendulette,f,765
21455,personnalite,f,765
21456,recueille,f,765
21457,repopulation,f,765
21458,retrouvons,f,765
21459,stipe,m,765
21460,busette,f,764
21461,camériste,f,764
21462,guillemet,m,764
21463,infinitive,f,764
21464,manucure,f,764
21465,martyrologie,f,764
21466,mygale,f,764
21467,myrtille,f,764
21468,mère,m,764
21469,persone,m,764
21470,podzolisation,f,764
21471,positon,m,764
21472,refend,m,764
21473,réve,m,764
21474,schlague,f,764
21475,valgus,m,764
21476,bais,m,763
21477,disculpation,f,763
21478,durée,m,763
21479,expansión,f,763
21480,exportación,f,763
21481,hébreu,m,763
21482,les,f,763
21483,maindoeuvre,f,763
21484,radiosensibilité,f,763
21485,résidente,f,763
21486,révoltée,f,763
21487,tétrarchie,f,763
21488,bou,m,762
21489,camélia,m,762
21490,chott,m,762
21491,chronotype,m,762
21492,circulaire,m,762
21493,collodion,m,762
21494,défi,f,762
21495,khalifa,m,762
21496,media,m,762
21497,ralingue,f,762
21498,symbologie,f,762
21499,cortisolémie,f,761
21500,crêperie,f,761
21501,dysurie,f,761
21502,démyélinisation,f,761
21503,dévidoir,m,761
21504,hérault,m,761
21505,ketchup,m,761
21506,lict,m,761
21507,linotype,f,761
21508,mainstream,m,761
21509,mérou,m,761
21510,nonconformité,f,761
21511,palatale,f,761
21512,préconstruction,f,761
21513,revendeuse,f,761
21514,turbo,m,761
21515,vallee,f,761
21516,amorçage,m,760
21517,calfatage,m,760
21518,diras,m,760
21519,formaliste,m,760
21520,hérissement,m,760
21521,minéralité,f,760
21522,pachalik,m,760
21523,rhinorrhée,f,760
21524,urine,f,760
21525,carambolage,m,759
21526,ch,f,759
21527,cocuage,m,759
21528,commode,m,759
21529,djemâa,f,759
21530,koinonia,f,759
21531,laissai,f,759
21532,naira,f,759
21533,neurophysiologiste,m,759
21534,possédant,m,759
21535,retire,f,759
21536,résis,f,759
21537,surprenante,f,759
21538,tarîqa,f,759
21539,thyroïdite,f,759
21540,unión,f,759
21541,varietas,f,759
21542,visqueux,m,759
21543,vo,f,759
21544,bourrache,f,758
21545,collationnement,m,758
21546,escarre,f,758
21547,mé,m,758
21548,neuropsychiatrie,f,758
21549,pickpocket,m,758
21550,quivive,m,758
21551,rubato,m,758
21552,solarium,m,758
21553,séquenceur,m,758
21554,theôria,f,758
21555,universidad,f,758
21556,viveur,m,758
21557,vulcanisation,f,758
21558,bécane,f,757
21559,compensateur,m,757
21560,dyspareunie,f,757
21561,faceà,m,757
21562,genie,m,757
21563,lèche,m,757
21564,trotskiste,m,757
21565,asepsie,f,756
21566,baptiste,m,756
21567,chafne,f,756
21568,charbonnière,f,756
21569,contrarie,f,756
21570,fábrica,f,756
21571,indivisibilité,f,756
21572,lamidat,m,756
21573,moder,f,756
21574,motoculteur,m,756
21575,radiodiffuseur,m,756
21576,rustique,m,756
21577,septoriose,f,756
21578,aultre,f,755
21579,compo,f,755
21580,confianza,f,755
21581,créancière,f,755
21582,evaluación,f,755
21583,gastrectomie,f,755
21584,indélicatesse,f,755
21585,journee,f,755
21586,mèrepatrie,f,755
21587,nougat,m,755
21588,opposé,m,755
21589,popolazione,f,755
21590,superstar,f,755
21591,surmédiatisation,f,755
21592,bergeronnette,f,754
21593,caspase,f,754
21594,codétenu,m,754
21595,inactivation,f,754
21596,pavane,f,754
21597,populiculture,f,754
21598,soccer,m,754
21599,surnageant,m,754
21600,tourtière,f,754
21601,transmit,m,754
21602,vigoureux,m,754
21603,archivolte,f,753
21604,aspirine,f,753
21605,bo,m,753
21606,canto,m,753
21607,charlatanerie,f,753
21608,cyclohexane,m,753
21609,dendrogramme,m,753
21610,déborder,m,753
21611,insolent,m,753
21612,minerval,m,753
21613,mélisse,f,753
21614,scolasticat,m,753
21615,votre,m,753
21616,ziggourat,f,753
21617,autocollant,m,752
21618,cité,m,752
21619,dependencia,f,752
21620,débogueur,m,752
21621,privilége,m,752
21622,reproduisons,f,752
21623,sampan,m,752
21624,summa,f,752
21625,sylphide,f,752
21626,vicairie,f,752
21627,water,m,752
21628,bantoustan,m,751
21629,drugstore,m,751
21630,fantasy,f,751
21631,géométrique,m,751
21632,hamada,f,751
21633,javanais,m,751
21634,supplétif,m,751
21635,attardé,m,750
21636,brame,m,750
21637,buteur,m,750
21638,correspondencia,f,750
21639,diguette,f,750
21640,flexum,m,750
21641,impopularité,f,750
21642,laitance,f,750
21643,marmiton,m,750
21644,meulière,f,750
21645,primordial,m,750
21646,thréonine,f,750
21647,zircon,m,750
21648,catabase,f,749
21649,croquant,m,749
21650,dobutamine,f,749
21651,empoisonneur,m,749
21652,euphémisation,f,749
21653,hiérogamie,f,749
21654,limande,f,749
21655,macabre,f,749
21656,méso,m,749
21657,procureure,f,749
21658,ratatouille,f,749
21659,repondération,f,749
21660,resynthèse,f,749
21661,affinage,m,748
21662,agglutination,f,748
21663,anachorète,m,748
21664,aspersion,f,748
21665,conduisit,f,748
21666,dictamen,m,748
21667,détraqué,m,748
21668,harpiste,m,748
21669,pornographe,m,748
21670,réforme,m,748
21671,signor,m,748
21672,agricultrice,f,747
21673,altemative,f,747
21674,dékoulakisation,f,747
21675,encolure,f,747
21676,glutathion,m,747
21677,intrigante,f,747
21678,pieté,f,747
21679,père,f,747
21680,quatorzième,f,747
21681,rasière,f,747
21682,sequence,f,747
21683,vinasse,f,747
21684,colorimétrie,f,746
21685,custode,m,746
21686,déprofessionnalisation,f,746
21687,filialité,f,746
21688,gonococcie,f,746
21689,gribouillis,m,746
21690,génesis,f,746
21691,impulsivité,f,746
21692,inculture,f,746
21693,interlangue,f,746
21694,mentonnière,f,746
21695,sola,f,746
21696,tortuosité,f,746
21697,transporté,m,746
21698,évaporateur,m,746
21699,accessit,m,745
21700,celebración,f,745
21701,chappelle,f,745
21702,come,m,745
21703,dota,f,745
21704,exquise,f,745
21705,figural,m,745
21706,galopin,m,745
21707,indigène,f,745
21708,marli,m,745
21709,pousseur,m,745
21710,recrû,m,745
21711,ridelle,f,745
21712,soigne,m,745
21713,topaze,f,745
21714,cabotin,m,744
21715,chiffe,f,744
21716,frente,f,744
21717,grenadine,f,744
21718,historiografía,f,744
21719,inverseur,m,744
21720,kiné,m,744
21721,lieudit,m,744
21722,magia,f,744
21723,polypose,f,744
21724,populo,m,744
21725,pénitentiaire,f,744
21726,barriada,f,743
21727,biologiste,f,743
21728,cellérier,m,743
21729,députés,m,743
21730,fumiste,m,743
21731,infortuné,m,743
21732,lu,f,743
21733,lèche,f,743
21734,mu,f,743
21735,mutin,m,743
21736,transfection,f,743
21737,élision,f,743
21738,essentielle,f,742
21739,flagrance,f,742
21740,fn,m,742
21741,microgravité,f,742
21742,pelade,f,742
21743,phénicien,m,742
21744,put,m,742
21745,rallié,m,742
21746,rétable,m,742
21747,troisiesme,f,742
21748,gari,m,741
21749,génoise,f,741
21750,lampiste,m,741
21751,moudjahid,m,741
21752,programme,f,741
21753,rassasiement,m,741
21754,toyotisme,m,741
21755,transferencia,f,741
21756,youyou,m,741
21757,africanité,f,740
21758,anxiolytique,m,740
21759,bourbe,f,740
21760,cita,f,740
21761,cémentation,f,740
21762,déterminance,f,740
21763,entéléchie,f,740
21764,mienneté,f,740
21765,modularisation,f,740
21766,ossification,f,740
21767,pagaïe,f,740
21768,repasseuse,f,740
21769,sect,f,740
21770,sentine,f,740
21771,berce,f,739
21772,densite,f,739
21773,gazouillement,m,739
21774,kinésique,f,739
21775,morphométrie,f,739
21776,médiocratie,f,739
21777,palissage,m,739
21778,rétinite,f,739
21779,troisieme,m,739
21780,bossa,f,738
21781,contrôlé,m,738
21782,da,f,738
21783,dessinatrice,f,738
21784,démonisme,m,738
21785,faîtière,f,738
21786,mecanisme,m,738
21787,neurostimulation,f,738
21788,proforme,f,738
21789,regioni,m,738
21790,reigle,f,738
21791,secuencia,f,738
21792,traduzione,f,738
21793,brisement,m,737
21794,cantillation,f,737
21795,chiasse,f,737
21796,décimètre,m,737
21797,hayon,m,737
21798,inutilité,f,737
21799,métaplasie,f,737
21800,nestorianisme,m,737
21801,papy,m,737
21802,phénytoïne,f,737
21803,synostose,f,737
21804,tuerai,m,737
21805,campana,f,736
21806,comorien,m,736
21807,conforte,m,736
21808,ferroutage,m,736
21809,fusaïole,f,736
21810,jais,m,736
21811,kaki,m,736
21812,manageur,m,736
21813,migración,f,736
21814,mu,m,736
21815,operación,f,736
21816,paléoclimatologie,f,736
21817,proclame,f,736
21818,radiotéléphonie,f,736
21819,sommer,m,736
21820,suppositio,f,736
21821,alpage,m,735
21822,anoblissement,m,735
21823,conver,f,735
21824,câmara,f,735
21825,facsimilé,m,735
21826,fiançais,m,735
21827,ficus,m,735
21828,indicible,m,735
21829,prénomination,f,735
21830,roulade,f,735
21831,suprasensible,m,735
21832,thébaïde,f,735
21833,zadruga,f,735
21834,casoar,m,734
21835,coltan,m,734
21836,dioxygène,m,734
21837,débogage,m,734
21838,futurologue,m,734
21839,hyperthyroïdie,f,734
21840,ment,m,734
21841,polonisation,f,734
21842,sacramentum,m,734
21843,sociétariat,m,734
21844,theatre,m,734
21845,vantard,m,734
21846,confé,f,733
21847,couillon,m,733
21848,crise,m,733
21849,imprévisibilité,f,733
21850,insularité,f,733
21851,lamination,f,733
21852,mésothéliome,m,733
21853,organon,m,733
21854,perliculture,f,733
21855,seco,m,733
21856,sep,m,733
21857,video,f,733
21858,calmoduline,f,732
21859,comtat,m,732
21860,creciente,f,732
21861,désobstruction,f,732
21862,historiographe,m,732
21863,lainage,m,732
21864,lettres,f,732
21865,ménade,f,732
21866,no,f,732
21867,posi,f,732
21868,présume,m,732
21869,rune,f,732
21870,titisme,m,732
